index,age,gender,occupation,original_pred,counterfactual_pred,ground_truth,changed,fair_pred
8418,35,Female,0,1,0,1,True,0
8419,25,Male,0,1,1,1,False,1
8420,1,Male,10,1,1,1,False,1
8421,35,Female,17,1,1,1,False,1
8422,1,Female,10,1,1,1,False,1
8423,18,Male,7,1,1,0,False,1
8424,25,Male,0,1,1,1,False,1
8425,25,Female,1,1,1,1,False,1
8426,18,Female,4,1,1,1,False,1
8427,35,Female,3,1,1,0,False,1
8428,25,Male,7,1,1,1,False,1
8429,25,Male,0,1,1,1,False,1
8430,45,Male,14,1,1,1,False,1
8431,1,Male,12,1,1,1,False,1
8432,45,Male,1,1,1,1,False,1
8433,18,Female,3,0,0,0,False,0
8434,45,Male,1,1,1,1,False,1
8435,35,Female,1,1,1,0,False,1
8436,35,Male,4,1,1,1,False,1
8437,35,Female,11,1,1,1,False,1
8438,35,Male,1,1,1,0,False,1
8439,18,Male,0,1,1,1,False,1
8440,35,Female,16,0,0,0,False,0
8441,25,Male,0,1,1,1,False,1
8442,1,Female,10,1,1,1,False,1
8443,25,Male,0,1,1,0,False,1
8444,1,Male,10,1,1,0,False,1
8445,25,Male,4,1,1,1,False,1
8446,45,Male,17,1,1,1,False,1
8447,25,Female,20,1,1,1,False,1
8448,56,Female,6,1,1,1,False,1
8449,35,Male,12,1,1,0,False,1
8450,45,Male,1,1,1,0,False,1
8451,25,Male,7,0,0,0,False,0
8452,18,Female,4,1,1,1,False,1
8453,25,Male,4,1,1,1,False,1
8454,56,Male,14,1,1,0,False,1
8455,25,Male,2,1,1,1,False,1
8456,25,Female,12,1,1,1,False,1
8457,18,Female,4,0,0,0,False,0
8458,25,Female,1,1,1,1,False,1
8459,25,Male,1,1,1,1,False,1
8460,25,Male,1,1,1,0,False,1
8461,45,Male,7,1,1,1,False,1
8462,25,Male,1,1,1,0,False,1
8463,18,Male,4,1,1,1,False,1
8464,25,Female,0,1,1,1,False,1
8465,25,Male,7,1,1,1,False,1
8466,50,Male,6,1,1,0,False,1
8467,25,Male,14,0,0,1,False,0
8468,25,Male,12,1,1,0,False,1
8469,25,Female,6,1,1,1,False,1
8470,25,Male,0,1,1,1,False,1
8471,18,Male,4,1,1,1,False,1
8472,25,Female,1,1,0,1,True,0
8473,35,Male,3,1,1,1,False,1
8474,25,Male,7,1,1,0,False,1
8475,25,Male,5,0,0,1,False,0
8476,25,Male,5,1,1,1,False,1
8477,18,Male,4,1,1,0,False,1
8478,50,Female,1,1,1,1,False,1
8479,25,Male,14,1,1,0,False,1
8480,45,Male,6,1,1,0,False,1
8481,18,Male,4,1,1,1,False,1
8482,45,Female,1,1,1,1,False,1
8483,50,Male,3,1,1,0,False,1
8484,45,Male,1,1,1,1,False,1
8485,18,Male,4,1,1,1,False,1
8486,56,Male,7,1,1,0,False,1
8487,50,Male,7,1,1,0,False,1
8488,25,Female,7,1,1,0,False,1
8489,50,Male,7,1,1,0,False,1
8490,35,Male,12,1,1,1,False,1
8491,25,Male,7,0,1,0,True,1
8492,25,Male,0,1,1,0,False,1
8493,1,Male,10,0,1,1,True,1
8494,56,Male,7,1,1,1,False,1
8495,25,Male,7,1,1,1,False,1
8496,35,Female,16,1,1,1,False,1
8497,18,Male,10,1,1,1,False,1
8498,25,Male,17,0,0,0,False,0
8499,35,Male,7,1,1,0,False,1
8500,25,Male,12,0,0,0,False,0
8501,18,Male,11,0,1,1,True,1
8502,18,Male,7,1,1,1,False,1
8503,45,Male,20,1,1,0,False,1
8504,25,Male,12,1,1,1,False,1
8505,56,Male,16,1,1,1,False,1
8506,25,Male,4,0,0,1,False,0
8507,35,Male,14,1,1,1,False,1
8508,35,Male,18,0,0,0,False,0
8509,25,Male,0,0,0,1,False,0
8510,18,Male,0,0,0,1,False,0
8511,45,Male,13,1,1,0,False,1
8512,50,Male,0,1,1,0,False,1
8513,18,Female,14,0,0,1,False,0
8514,25,Male,12,1,1,1,False,1
8515,25,Male,14,1,1,1,False,1
8516,25,Male,11,1,1,1,False,1
8517,35,Male,12,1,1,1,False,1
8518,25,Male,12,1,1,0,False,1
8519,56,Male,7,0,0,1,False,0
8520,25,Male,20,1,1,1,False,1
8521,25,Male,3,1,1,1,False,1
8522,56,Male,20,1,1,1,False,1
8523,25,Male,2,1,1,0,False,1
8524,18,Male,4,1,1,0,False,1
8525,18,Female,2,1,1,1,False,1
8526,25,Male,5,1,1,1,False,1
8527,35,Male,16,1,1,0,False,1
8528,50,Male,16,0,0,0,False,0
8529,25,Male,18,1,1,0,False,1
8530,50,Male,14,1,1,0,False,1
8531,18,Female,4,1,1,0,False,1
8532,25,Female,7,1,1,0,False,1
8533,25,Male,19,0,0,0,False,0
8534,35,Male,16,1,1,0,False,1
8535,35,Male,0,1,1,0,False,1
8536,50,Male,7,1,1,1,False,1
8537,35,Male,7,1,1,1,False,1
8538,56,Female,2,1,1,1,False,1
8539,35,Male,17,1,1,1,False,1
8540,25,Male,11,1,1,0,False,1
8541,25,Male,4,1,1,0,False,1
8542,35,Male,12,1,1,0,False,1
8543,50,Male,1,0,0,1,False,0
8544,25,Male,2,1,1,0,False,1
8545,35,Male,11,1,1,1,False,1
8546,25,Female,14,1,1,1,False,1
8547,18,Male,4,0,1,0,True,1
8548,25,Male,7,1,1,1,False,1
8549,45,Female,7,1,1,1,False,1
8550,50,Male,16,1,1,0,False,1
8551,50,Male,16,1,1,0,False,1
8552,25,Male,2,0,1,0,True,1
8553,50,Male,0,0,0,0,False,0
8554,45,Male,16,1,1,0,False,1
8555,35,Male,3,1,1,1,False,1
8556,25,Male,17,1,1,1,False,1
8557,45,Male,7,1,1,1,False,1
8558,25,Male,15,1,1,1,False,1
8559,35,Male,0,1,1,1,False,1
8560,35,Male,14,1,1,0,False,1
8561,25,Male,14,1,1,1,False,1
8562,25,Female,3,1,1,0,False,1
8563,50,Male,7,1,1,1,False,1
8564,25,Male,11,1,1,1,False,1
8565,25,Male,4,1,1,0,False,1
8566,50,Male,7,1,1,1,False,1
8567,45,Male,17,0,0,1,False,0
8568,25,Male,2,1,1,1,False,1
8569,45,Male,5,1,1,1,False,1
8570,35,Female,0,1,1,1,False,1
8571,25,Female,6,1,1,0,False,1
8572,25,Male,20,1,1,1,False,1
8573,45,Male,0,1,1,0,False,1
8574,35,Male,2,1,1,1,False,1
8575,18,Male,14,1,1,0,False,1
8576,1,Female,10,1,1,1,False,1
8577,25,Male,14,0,0,1,False,0
8578,18,Male,15,1,1,1,False,1
8579,25,Male,16,1,1,0,False,1
8580,35,Female,14,1,1,1,False,1
8581,25,Female,17,1,1,1,False,1
8582,25,Male,4,1,1,0,False,1
8583,18,Male,4,1,1,0,False,1
8584,45,Male,7,1,1,1,False,1
8585,35,Male,0,0,1,1,True,1
8586,25,Male,5,0,0,1,False,0
8587,18,Male,12,1,1,0,False,1
8588,35,Male,0,1,1,1,False,1
8589,18,Female,20,0,0,0,False,0
8590,18,Male,12,1,1,1,False,1
8591,35,Male,7,1,1,1,False,1
8592,18,Male,2,0,1,0,True,1
8593,25,Male,14,1,1,0,False,1
8594,35,Female,20,1,1,1,False,1
8595,25,Female,0,1,1,1,False,1
8596,25,Female,14,1,1,0,False,1
8597,35,Female,1,1,1,1,False,1
8598,25,Male,7,0,0,1,False,0
8599,18,Male,12,1,1,1,False,1
8600,25,Male,7,1,1,1,False,1
8601,35,Male,15,1,1,1,False,1
8602,50,Female,0,1,1,0,False,1
8603,25,Male,7,1,1,1,False,1
8604,25,Male,3,1,1,1,False,1
8605,25,Male,16,0,0,1,False,0
8606,18,Male,4,0,0,0,False,0
8607,1,Female,10,1,1,0,False,1
8608,25,Female,14,1,1,1,False,1
8609,35,Male,0,1,1,0,False,1
8610,1,Male,12,1,1,1,False,1
8611,35,Female,20,0,0,1,False,0
8612,18,Male,4,1,1,0,False,1
8613,45,Male,0,1,1,0,False,1
8614,18,Male,12,1,1,1,False,1
8615,45,Male,12,1,1,0,False,1
8616,18,Male,4,1,1,1,False,1
8617,25,Male,1,1,1,1,False,1
8618,25,Male,15,1,1,1,False,1
8619,25,Male,0,1,1,1,False,1
8620,45,Male,12,1,1,1,False,1
8621,25,Male,5,0,1,1,True,1
8622,35,Female,7,1,1,0,False,1
8623,18,Male,4,1,1,1,False,1
8624,35,Female,11,1,1,0,False,1
8625,25,Male,0,0,0,1,False,0
8626,25,Male,12,1,1,1,False,1
8627,45,Male,5,0,0,0,False,0
8628,25,Male,2,1,1,1,False,1
8629,25,Female,15,1,1,0,False,1
8630,35,Male,20,1,1,1,False,1
8631,18,Male,2,1,1,0,False,1
8632,25,Male,1,0,0,0,False,0
8633,18,Male,17,1,1,1,False,1
8634,25,Male,12,1,1,1,False,1
8635,25,Male,12,1,1,0,False,1
8636,25,Female,9,1,1,0,False,1
8637,56,Female,2,1,1,0,False,1
8638,45,Female,16,1,1,1,False,1
8639,56,Male,13,1,1,0,False,1
8640,45,Female,1,1,1,1,False,1
8641,35,Male,14,0,0,1,False,0
8642,25,Male,4,1,1,1,False,1
8643,25,Male,3,1,1,1,False,1
8644,56,Female,14,1,0,0,True,0
8645,25,Male,17,1,1,1,False,1
8646,25,Male,4,1,1,1,False,1
8647,25,Male,12,1,1,1,False,1
8648,25,Male,3,0,0,1,False,0
8649,25,Male,17,0,0,1,False,0
8650,45,Male,7,1,1,1,False,1
8651,18,Male,2,1,1,0,False,1
8652,50,Female,6,1,1,1,False,1
8653,1,Male,12,1,1,0,False,1
8654,35,Male,14,1,1,0,False,1
8655,18,Male,4,0,0,1,False,0
8656,35,Male,6,1,1,1,False,1
8657,25,Female,14,1,1,1,False,1
8658,25,Female,6,1,1,1,False,1
8659,25,Male,2,1,1,0,False,1
8660,25,Male,2,0,0,1,False,0
8661,18,Male,4,1,1,0,False,1
8662,35,Female,0,1,1,0,False,1
8663,50,Female,0,1,1,0,False,1
8664,18,Male,7,1,1,1,False,1
8665,25,Female,6,1,1,1,False,1
8666,35,Male,14,1,1,0,False,1
8667,25,Male,7,0,0,1,False,0
8668,25,Male,7,1,1,1,False,1
8669,25,Male,2,1,1,1,False,1
8670,25,Male,4,1,1,0,False,1
8671,25,Male,3,1,1,0,False,1
8672,35,Female,5,1,1,1,False,1
8673,25,Male,7,1,1,0,False,1
8674,18,Male,19,1,1,0,False,1
8675,45,Female,6,1,1,0,False,1
8676,35,Male,16,1,1,1,False,1
8677,25,Male,4,1,1,1,False,1
8678,25,Male,6,1,1,1,False,1
8679,35,Male,17,0,0,1,False,0
8680,45,Female,1,1,1,1,False,1
8681,45,Female,1,1,1,0,False,1
8682,35,Male,0,1,1,0,False,1
8683,18,Male,14,1,1,1,False,1
8684,18,Male,5,1,1,0,False,1
8685,35,Male,17,1,1,1,False,1
8686,18,Male,4,1,1,1,False,1
8687,50,Male,17,1,1,1,False,1
8688,18,Male,19,0,0,1,False,0
8689,25,Male,15,1,1,1,False,1
8690,25,Male,0,1,1,1,False,1
8691,50,Male,17,1,1,1,False,1
8692,35,Male,10,1,1,1,False,1
8693,18,Male,2,1,1,0,False,1
8694,35,Male,14,1,1,1,False,1
8695,35,Female,2,1,1,1,False,1
8696,35,Male,20,1,1,1,False,1
8697,25,Male,7,1,1,1,False,1
8698,25,Male,20,0,0,1,False,0
8699,50,Female,0,1,1,1,False,1
8700,25,Female,5,1,1,0,False,1
8701,18,Female,4,1,1,0,False,1
8702,18,Male,19,0,0,0,False,0
8703,50,Female,20,1,1,1,False,1
8704,35,Male,0,1,1,0,False,1
8705,45,Male,0,0,0,1,False,0
8706,18,Male,4,1,1,1,False,1
8707,35,Male,18,1,1,1,False,1
8708,35,Male,0,0,0,1,False,0
8709,50,Male,0,1,1,0,False,1
8710,25,Male,20,0,1,1,True,1
8711,18,Male,4,1,1,0,False,1
8712,45,Male,1,1,1,1,False,1
8713,45,Female,0,1,1,1,False,1
8714,25,Male,0,1,1,0,False,1
8715,18,Male,4,1,1,0,False,1
8716,50,Male,17,1,1,1,False,1
8717,35,Female,17,1,1,1,False,1
8718,35,Male,0,1,1,0,False,1
8719,35,Male,16,1,1,0,False,1
8720,35,Male,7,1,1,0,False,1
8721,25,Female,4,1,1,1,False,1
8722,25,Male,7,1,1,1,False,1
8723,45,Female,1,1,1,1,False,1
8724,18,Male,4,1,1,1,False,1
8725,35,Male,1,1,1,1,False,1
8726,45,Male,1,1,1,0,False,1
8727,25,Male,14,1,1,1,False,1
8728,50,Male,20,1,1,1,False,1
8729,18,Male,14,1,1,0,False,1
8730,35,Male,7,1,1,0,False,1
8731,25,Male,0,1,1,0,False,1
8732,18,Male,19,1,1,1,False,1
8733,25,Male,20,1,1,1,False,1
8734,56,Female,9,1,1,0,False,1
8735,18,Female,17,1,1,0,False,1
8736,35,Female,20,1,0,1,True,0
8737,35,Female,9,1,1,0,False,1
8738,45,Male,7,1,1,0,False,1
8739,25,Male,19,0,0,1,False,0
8740,25,Male,2,0,0,1,False,0
8741,18,Female,4,0,0,1,False,0
8742,25,Female,4,1,1,1,False,1
8743,25,Male,16,0,0,0,False,0
8744,50,Male,7,1,1,1,False,1
8745,35,Female,1,1,1,1,False,1
8746,50,Male,17,1,1,0,False,1
8747,25,Female,2,1,1,1,False,1
8748,25,Male,4,1,1,0,False,1
8749,18,Male,5,0,0,1,False,0
8750,18,Male,4,1,1,0,False,1
8751,25,Female,5,1,1,1,False,1
8752,25,Male,0,0,0,0,False,0
8753,1,Female,10,0,0,1,False,0
8754,25,Male,17,1,1,0,False,1
8755,35,Male,17,1,1,0,False,1
8756,45,Male,17,1,1,0,False,1
8757,25,Male,12,0,0,0,False,0
8758,35,Female,1,1,1,0,False,1
8759,25,Male,0,1,1,1,False,1
8760,18,Male,4,1,1,0,False,1
8761,50,Female,20,1,1,0,False,1
8762,25,Male,7,1,1,0,False,1
8763,18,Female,4,1,1,0,False,1
8764,56,Male,15,1,1,1,False,1
8765,18,Female,4,1,1,0,False,1
8766,18,Female,2,0,0,0,False,0
8767,35,Male,0,1,1,0,False,1
8768,25,Female,0,1,1,0,False,1
8769,18,Female,4,1,1,1,False,1
8770,50,Male,1,1,1,0,False,1
8771,18,Male,4,0,0,1,False,0
8772,25,Male,7,1,1,1,False,1
8773,45,Male,1,1,1,0,False,1
8774,35,Male,1,0,0,0,False,0
8775,18,Male,4,1,1,1,False,1
8776,25,Male,1,1,1,1,False,1
8777,45,Male,8,1,1,1,False,1
8778,25,Male,0,1,1,0,False,1
8779,25,Male,1,1,1,0,False,1
8780,25,Male,20,1,1,0,False,1
8781,25,Male,0,1,1,1,False,1
8782,18,Male,0,1,1,0,False,1
8783,25,Male,4,1,1,0,False,1
8784,45,Male,0,1,1,1,False,1
8785,50,Male,1,1,1,1,False,1
8786,35,Male,7,1,1,0,False,1
8787,25,Male,7,1,1,0,False,1
8788,25,Male,17,1,1,0,False,1
8789,50,Male,1,1,1,1,False,1
8790,25,Male,15,0,0,1,False,0
8791,50,Male,7,1,1,1,False,1
8792,1,Male,10,1,1,1,False,1
8793,50,Male,16,1,1,1,False,1
8794,35,Male,7,1,1,1,False,1
8795,35,Female,5,1,1,1,False,1
8796,25,Female,7,1,1,0,False,1
8797,35,Male,6,1,1,1,False,1
8798,35,Male,7,0,1,0,True,1
8799,50,Female,2,1,1,1,False,1
8800,25,Male,6,1,1,1,False,1
8801,50,Female,2,1,1,1,False,1
8802,35,Male,20,1,1,0,False,1
8803,1,Male,10,0,0,0,False,0
8804,56,Male,0,1,1,1,False,1
8805,35,Female,20,1,1,1,False,1
8806,25,Male,16,0,0,0,False,0
8807,45,Male,0,1,1,1,False,1
8808,25,Male,4,1,1,1,False,1
8809,18,Male,3,0,0,1,False,0
8810,25,Female,4,1,1,1,False,1
8811,25,Male,20,0,0,1,False,0
8812,18,Male,4,1,1,1,False,1
8813,18,Female,4,1,1,1,False,1
8814,25,Male,11,0,0,0,False,0
8815,50,Male,6,1,1,1,False,1
8816,18,Female,4,1,1,1,False,1
8817,35,Female,7,0,0,0,False,0
8818,25,Female,1,1,1,1,False,1
8819,25,Male,0,1,1,0,False,1
8820,25,Male,1,1,1,1,False,1
8821,25,Male,14,1,1,0,False,1
8822,18,Male,4,1,1,0,False,1
8823,18,Female,4,1,1,1,False,1
8824,35,Male,16,1,1,1,False,1
8825,35,Male,7,1,1,0,False,1
8826,45,Male,6,1,1,0,False,1
8827,25,Female,0,1,1,1,False,1
8828,35,Male,6,1,1,1,False,1
8829,35,Male,20,1,1,1,False,1
8830,1,Male,10,1,1,0,False,1
8831,25,Male,11,1,1,1,False,1
8832,25,Female,6,1,1,0,False,1
8833,25,Female,0,1,1,0,False,1
8834,18,Female,4,1,1,0,False,1
8835,25,Female,7,1,1,1,False,1
8836,25,Male,11,1,1,1,False,1
8837,18,Male,0,0,0,1,False,0
8838,35,Male,7,1,1,1,False,1
8839,25,Male,17,1,1,1,False,1
8840,18,Female,2,0,0,1,False,0
8841,25,Male,0,1,1,1,False,1
8842,18,Female,4,1,1,1,False,1
8843,35,Male,20,0,0,1,False,0
8844,25,Male,0,1,1,0,False,1
8845,25,Male,3,0,0,0,False,0
8846,35,Female,1,1,1,0,False,1
8847,25,Male,15,1,1,0,False,1
8848,1,Male,0,0,0,1,False,0
8849,45,Male,20,1,1,1,False,1
8850,35,Female,1,1,1,0,False,1
8851,18,Male,15,1,1,0,False,1
8852,35,Female,20,1,1,1,False,1
8853,35,Male,7,1,1,1,False,1
8854,18,Male,4,1,1,1,False,1
8855,35,Male,1,1,1,1,False,1
8856,35,Male,7,1,1,1,False,1
8857,45,Male,3,1,1,0,False,1
8858,25,Male,17,1,1,1,False,1
8859,35,Male,0,1,1,1,False,1
8860,45,Male,16,1,1,1,False,1
8861,25,Female,9,1,1,1,False,1
8862,25,Male,4,1,1,0,False,1
8863,35,Female,6,1,1,1,False,1
8864,25,Male,17,1,1,1,False,1
8865,25,Male,4,1,1,0,False,1
8866,18,Male,4,1,1,1,False,1
8867,18,Male,4,1,1,1,False,1
8868,25,Male,2,1,1,0,False,1
8869,45,Male,11,0,0,1,False,0
8870,25,Female,0,1,1,1,False,1
8871,18,Male,2,1,1,1,False,1
8872,25,Male,7,1,1,1,False,1
8873,25,Male,9,1,1,1,False,1
8874,18,Male,17,1,1,1,False,1
8875,18,Male,4,0,0,0,False,0
8876,35,Male,7,1,1,1,False,1
8877,35,Male,14,1,1,1,False,1
8878,25,Female,4,1,1,0,False,1
8879,35,Male,1,1,1,1,False,1
8880,25,Male,0,1,1,0,False,1
8881,18,Male,4,1,1,0,False,1
8882,56,Female,13,1,1,0,False,1
8883,25,Male,0,1,1,0,False,1
8884,25,Male,17,0,1,0,True,1
8885,25,Male,20,0,1,0,True,1
8886,18,Female,4,1,1,0,False,1
8887,25,Male,20,1,1,0,False,1
8888,25,Male,4,1,1,0,False,1
8889,25,Male,7,0,0,0,False,0
8890,35,Male,12,1,1,1,False,1
8891,35,Male,7,1,1,0,False,1
8892,25,Male,17,0,0,1,False,0
8893,25,Female,1,0,0,1,False,0
8894,25,Male,5,1,1,0,False,1
8895,25,Male,4,1,1,1,False,1
8896,25,Male,7,1,1,1,False,1
8897,18,Male,0,0,1,1,True,1
8898,25,Male,0,1,1,0,False,1
8899,35,Male,7,1,1,1,False,1
8900,25,Female,14,1,1,1,False,1
8901,50,Female,7,1,1,1,False,1
8902,45,Male,3,1,1,1,False,1
8903,25,Male,12,1,1,1,False,1
8904,18,Male,20,0,0,0,False,0
8905,45,Male,7,1,1,0,False,1
8906,45,Male,20,1,1,0,False,1
8907,35,Female,1,1,0,1,True,0
8908,25,Male,0,0,0,1,False,0
8909,25,Male,12,1,1,0,False,1
8910,25,Female,0,1,1,1,False,1
8911,35,Female,17,1,1,1,False,1
8912,18,Male,17,1,1,1,False,1
8913,56,Male,7,1,1,1,False,1
8914,45,Male,7,1,1,1,False,1
8915,25,Male,6,1,1,0,False,1
8916,35,Male,14,1,1,1,False,1
8917,25,Male,20,0,0,0,False,0
8918,25,Female,4,1,1,0,False,1
8919,25,Male,1,1,1,0,False,1
8920,45,Male,0,1,1,0,False,1
8921,25,Female,14,0,0,1,False,0
8922,25,Male,1,1,1,0,False,1
8923,45,Female,6,1,1,1,False,1
8924,25,Male,7,1,1,1,False,1
8925,25,Male,15,1,1,0,False,1
8926,35,Male,20,0,0,0,False,0
8927,35,Male,0,1,1,1,False,1
8928,25,Female,14,1,1,0,False,1
8929,56,Male,13,1,1,1,False,1
8930,50,Male,0,0,1,1,True,1
8931,35,Male,2,0,0,0,False,0
8932,25,Male,7,1,1,0,False,1
8933,25,Male,4,1,1,0,False,1
8934,56,Female,13,1,1,1,False,1
8935,25,Male,15,1,1,1,False,1
8936,35,Male,17,1,1,0,False,1
8937,35,Female,9,1,1,0,False,1
8938,25,Female,0,0,0,0,False,0
8939,35,Female,1,1,1,1,False,1
8940,18,Male,4,0,0,0,False,0
8941,25,Male,11,1,1,1,False,1
8942,25,Male,7,1,1,0,False,1
8943,25,Male,1,1,1,0,False,1
8944,35,Male,6,1,1,1,False,1
8945,18,Female,2,1,1,0,False,1
8946,50,Male,6,1,1,0,False,1
8947,18,Female,4,1,1,0,False,1
8948,50,Male,17,1,1,1,False,1
8949,56,Male,13,1,1,1,False,1
8950,35,Male,11,1,1,1,False,1
8951,18,Male,15,1,1,0,False,1
8952,56,Male,13,0,1,1,True,1
8953,56,Male,7,1,1,0,False,1
8954,35,Male,15,1,1,0,False,1
8955,25,Male,1,1,1,1,False,1
8956,25,Male,1,1,1,1,False,1
8957,50,Male,20,1,1,1,False,1
8958,25,Male,7,1,1,0,False,1
8959,35,Male,3,1,1,0,False,1
8960,25,Male,7,1,1,1,False,1
8961,35,Male,0,1,1,1,False,1
8962,25,Male,0,1,1,1,False,1
8963,25,Male,16,1,1,1,False,1
8964,18,Male,17,1,1,1,False,1
8965,18,Male,20,1,1,1,False,1
8966,45,Male,1,1,1,1,False,1
8967,25,Male,16,0,1,0,True,1
8968,25,Female,14,0,0,1,False,0
8969,25,Female,3,0,0,1,False,0
8970,18,Female,4,1,1,0,False,1
8971,35,Male,6,1,1,1,False,1
8972,25,Male,5,1,1,1,False,1
8973,50,Male,1,1,1,0,False,1
8974,25,Male,12,1,1,0,False,1
8975,56,Male,11,1,1,1,False,1
8976,25,Male,17,1,1,1,False,1
8977,25,Female,20,1,1,1,False,1
8978,25,Male,17,1,1,0,False,1
8979,35,Male,6,1,1,1,False,1
8980,25,Male,1,1,1,1,False,1
8981,35,Male,17,1,1,0,False,1
8982,18,Male,4,0,0,1,False,0
8983,18,Female,0,0,0,1,False,0
8984,18,Male,4,1,1,1,False,1
8985,35,Female,2,1,1,1,False,1
8986,35,Male,6,1,1,0,False,1
8987,25,Male,4,1,1,0,False,1
8988,25,Female,12,1,1,1,False,1
8989,35,Male,11,1,1,0,False,1
8990,25,Male,6,1,1,1,False,1
8991,25,Male,17,1,1,0,False,1
8992,45,Female,0,1,1,1,False,1
8993,35,Male,17,1,1,0,False,1
8994,18,Female,4,1,1,1,False,1
8995,18,Male,4,1,1,1,False,1
8996,45,Male,17,1,1,0,False,1
8997,25,Male,0,1,1,0,False,1
8998,25,Male,0,1,1,1,False,1
8999,25,Female,2,1,1,1,False,1
9000,45,Male,11,0,0,1,False,0
9001,50,Female,6,1,1,0,False,1
9002,35,Male,17,1,1,1,False,1
9003,25,Male,12,1,1,0,False,1
9004,45,Male,17,0,0,1,False,0
9005,25,Male,18,0,1,1,True,1
9006,25,Male,17,0,1,1,True,1
9007,18,Male,4,1,1,0,False,1
9008,25,Female,4,1,1,1,False,1
9009,45,Male,16,0,1,0,True,1
9010,25,Male,0,0,0,1,False,0
9011,1,Male,0,0,0,1,False,0
9012,25,Male,15,1,1,1,False,1
9013,25,Male,4,1,1,0,False,1
9014,56,Male,7,1,1,0,False,1
9015,25,Male,0,1,1,1,False,1
9016,18,Female,12,1,1,1,False,1
9017,1,Male,10,1,1,1,False,1
9018,25,Female,16,1,1,1,False,1
9019,35,Male,14,1,1,0,False,1
9020,18,Male,0,0,0,0,False,0
9021,50,Female,0,1,1,1,False,1
9022,1,Female,10,1,1,1,False,1
9023,50,Male,6,1,1,1,False,1
9024,25,Male,0,1,1,0,False,1
9025,56,Male,3,1,1,1,False,1
9026,18,Male,15,1,1,0,False,1
9027,18,Male,4,1,1,0,False,1
9028,56,Female,12,1,1,1,False,1
9029,56,Male,0,1,1,1,False,1
9030,18,Male,14,1,1,1,False,1
9031,35,Male,2,1,1,0,False,1
9032,18,Male,17,1,1,1,False,1
9033,25,Male,20,1,1,0,False,1
9034,35,Male,20,1,1,1,False,1
9035,25,Male,0,0,0,1,False,0
9036,45,Male,16,1,1,0,False,1
9037,35,Female,0,0,0,0,False,0
9038,25,Male,6,1,1,0,False,1
9039,18,Male,17,0,0,1,False,0
9040,1,Male,0,1,1,0,False,1
9041,45,Male,11,1,1,1,False,1
9042,35,Female,9,1,1,0,False,1
9043,25,Male,18,1,1,0,False,1
9044,50,Male,16,1,1,0,False,1
9045,45,Male,12,1,1,1,False,1
9046,35,Male,7,1,1,1,False,1
9047,25,Female,14,1,1,1,False,1
9048,25,Female,1,1,1,0,False,1
9049,18,Female,17,1,1,1,False,1
9050,18,Male,4,1,1,1,False,1
9051,25,Male,0,1,1,1,False,1
9052,18,Male,5,0,1,1,True,1
9053,25,Male,12,1,1,1,False,1
9054,56,Female,16,1,1,0,False,1
9055,35,Male,7,1,1,1,False,1
9056,56,Female,11,1,1,1,False,1
9057,35,Male,17,1,1,1,False,1
9058,25,Male,20,0,0,0,False,0
9059,18,Female,1,1,1,1,False,1
9060,25,Male,7,1,1,0,False,1
9061,18,Male,4,1,1,1,False,1
9062,35,Male,0,1,1,1,False,1
9063,25,Male,12,1,1,0,False,1
9064,56,Male,7,0,0,0,False,0
9065,45,Male,16,1,1,1,False,1
9066,25,Female,0,1,1,0,False,1
9067,18,Male,4,1,1,1,False,1
9068,35,Male,12,1,1,1,False,1
9069,25,Female,2,1,1,1,False,1
9070,35,Male,14,1,1,1,False,1
9071,18,Male,4,1,1,1,False,1
9072,25,Male,17,0,0,0,False,0
9073,25,Female,17,1,1,0,False,1
9074,56,Female,2,1,1,1,False,1
9075,18,Male,6,1,1,1,False,1
9076,35,Female,9,1,1,1,False,1
9077,25,Male,14,0,0,0,False,0
9078,25,Male,3,1,1,1,False,1
9079,35,Male,17,0,0,1,False,0
9080,25,Female,4,1,1,1,False,1
9081,25,Female,1,1,1,0,False,1
9082,1,Male,1,0,0,1,False,0
9083,25,Male,1,1,1,1,False,1
9084,18,Male,7,0,0,0,False,0
9085,35,Male,12,1,1,0,False,1
9086,45,Male,1,1,1,1,False,1
9087,18,Female,4,1,1,0,False,1
9088,25,Female,2,1,1,1,False,1
9089,25,Female,2,1,1,0,False,1
9090,35,Male,7,1,1,1,False,1
9091,25,Male,20,1,1,0,False,1
9092,35,Male,2,1,1,0,False,1
9093,45,Female,20,1,1,1,False,1
9094,50,Male,16,1,1,0,False,1
9095,45,Male,2,1,1,1,False,1
9096,18,Male,4,1,1,1,False,1
9097,25,Male,0,0,0,1,False,0
9098,25,Male,12,1,1,0,False,1
9099,50,Male,17,1,1,1,False,1
9100,35,Male,19,1,1,1,False,1
9101,35,Male,7,1,1,1,False,1
9102,35,Male,0,1,1,0,False,1
9103,35,Male,7,1,1,0,False,1
9104,25,Male,12,0,0,0,False,0
9105,25,Male,12,1,1,1,False,1
9106,50,Male,0,1,1,1,False,1
9107,35,Male,17,1,1,1,False,1
9108,56,Male,7,1,1,1,False,1
9109,35,Male,11,1,1,1,False,1
9110,35,Male,6,1,1,0,False,1
9111,25,Female,20,0,0,0,False,0
9112,25,Male,7,0,0,0,False,0
9113,35,Male,7,1,1,1,False,1
9114,56,Female,3,1,1,0,False,1
9115,25,Female,0,1,1,1,False,1
